id,artist,song_name,lyric,Emotion,first_max,second_max
12,윤지영,다 지나간 일들을,다 지나간 일들을 또 오지 않을 날들을 기다리는 게 얼마나 바보 같은지 내가 좀 더 기억에서 자유로울 수 있다면 난 아마 한 달도 넘는 시간을 벌었을 거야 다 지나간 일들을 또 오지 않을 날들을 기다리는 게 얼마나 바보 같은지 늘 과거에 살았네 내가 변해가는 게 내가 잊어가는 게 정말 끝은 아닐까 정말 끝은 아닐까 앞으로 가면 다 사라질 텐데 내가 좀 더 기억에서 자유로울 수 있다면 난 아마 한 달도 넘는 시간을 벌었을 거야 다 지나간 일들을 또 오지 않을 날들을 기다리는 게 얼마나 바보 같은지',외로울때,5,4
13,지윤해,Zenly (feat. Dajung),당신이 어디쯤 왔는지 나는 알 길이 없어요 내가 어디에 있는지 당신도 알 길이 없는데 마치 저 하늘 위에서 나를 지켜본 것처럼 지금 눈앞에 서있는 당신을 못 본 척했어요 마냥 두리번거리며 나를 찾는 것 같은데 마치 저 하늘 위에서 나를 지켜본 것처럼 나를 찾지 말아 줘요',외로울때,4,5
14,Lucia(심규선),부디 (Album ver.),"부디 그대 나를 잡아줘 흔들리는 나를 일으켜 제발 이 거친 파도가 날 집어 삼키지 않게 부디 그대 나를 안아줘 흔들리는 나를 붙잡아 제발 이 거친 바람이 나를 넘어뜨리려 해 저기 우리 함께 눈물짓던 그 때 그 모습이 보여 이젠 눈이 부시던 날의 기억 그래, 그 순간 하나로 살테니 부디 다시 한 번 나를 안고 제발, 지친 나를 일으켜줘 우리 사랑 했었던 날들 아직 모든 것들이 꿈만 같아 부디 다시 한 번 나를 깨워 제발, 지친 나를 일으켜줘 다시 나의 손을 잡아줘 이제 잡은 두 손을 다신 놓지마 제발 그대 이렇게 다시 떠나가는 날 이젠 언제쯤 다시 볼 수 있을지 우리 이렇게 헤어지면, 언젠가는 또 다시 부디 다시 한 번 나를 안고 제발, 지친 나를 일으켜줘 우리 사랑 했었던 날들 아직 모든 것들이 꿈만 같아 부디 다시 한 번 나를 깨워줘 제발, 지친 나를 일으켜줘 다시 나의 손을 잡아줘 부디, 다시 한 번 나를 안아줘 부디, 다시 한 번 나를 안아줘'",외로울때,0,5
15,검은잎들,철교 위에서 본 나,강변의 오래 된 철교 위를 건너다 물 위를 흐르는 내 모습 들여다본다 그런 내 모습이 왜 이리도 작은지 아래로 가라 앉으면 어쩌나 고갤 들었네 떨리는 목소리로 그리고 있어 떨리는 목소리로 음음 크게 소릴 질렀네 무리를 지으며 날으는 새들은 어디를 그리도 바쁘게 날아가는지 강변의 오래 된 철교 위를 건너다 갈수록 작아만 지는 게 무서워 네 생각에 난 떨리는 목소리로 그리고 있어 떨리는 목소리로 음음 떨리는 목소리로 지금이라도 떨리는 목소리로 널 사랑해',외로울때,2,0
16,에피톤 프로젝트(Epitone Project),불면증 (Vocal by 윤하),어김없이 뒤척이다 잠에서 깨어나 물 한 모금 마시고서 자야지 했는데 너를 사랑했던 순간들이 문득 외롭게 해 다시 마치 어제 일인 것처럼 너를 사랑했던 수많은 밤들이 녹아버린 얼음처럼 쓸모 없어졌어 계절답지 않게 시려서 마음이 또 차가워져서 마치 어제 일인 것처럼 너를 사랑했던 수많은 밤들이 녹아버린 얼음처럼 쓸모 없어졌어 벌써 몇 해 전 일이란 게 마음이 또 차가워져서 그래 매일 밤을 너와 함께 거닐곤 했었지 아무것도 아닌 말에 넌 웃곤 했잖아 아직 남아있는 네 흔적이 나를 힘들게 해 다시 마치 어제 일인 것처럼 너를 사랑했던 수많은 밤들이 녹아버린 얼음처럼 쓸모 없어졌어 계절답지 않게 시려서 마음이 또 차가워져서 마치 어제 일인 것처럼 너를 사랑했던 수많은 밤들이 녹아버린 얼음처럼 쓸모 없어졌어 벌써 몇 해 전 일이란 게 마음이 또 차가워져서 눈을 감았다 뜨면 내 품에 내 곁에 있을 텐데 미운 듯 아침은 다시 오고 귓가에 부는 바람들처럼 나는 애원하고 있잖아 아프게 나를 버려두지 말아줘 그대 나를 떠나가지 마 그대 나를 떠나가지 마 마치 어제 일인 것처럼 너를 사랑했던 수많은 밤들이 녹아버린 얼음처럼 쓸모 없어졌어 벌써 몇 해 전 일이란 게 마음이 또 차가워져서 마치 어제 일인 것처럼 너를 사랑했던 순간 모두',외로울때,4,5
17,선우정아(Sunwoojunga),도망가자 (Run With Me),도망가자 어디든 가야 할 것만 같아 넌 금방이라도 울 것 같아 괜찮아 우리 가자 걱정은 잠시 내려놓고 대신 가볍게 짐을 챙기자 실컷 웃고 다시 돌아오자 거기서는 우리 아무 생각말자 너랑 있을게 이렇게 손 내밀면 내가 잡을게 있을까 두려울 게 어디를 간다 해도 우린 서로를 꼭 붙잡고 있으니 너라서 나는 충분해 나를 봐 눈 맞춰줄래 너의 얼굴 위에 빛이 스며들 때까지 가보자 지금 나랑 도망가자 멀리 안 가도 괜찮을 거야 너와 함께라면 난 다 좋아 너의 맘이 편할 수 있는 곳 그게 어디든지 얘기 해줘 너랑 있을게 이렇게 손 내밀면 내가 잡을게 있을까 두려울 게 어디를 간다 해도 우린 서로를 꼭 붙잡고 있으니 가보는 거야 달려도 볼까 어디로든 어떻게든 내가 옆에 있을게 마음껏 울어도 돼 그 다음에 돌아오자 씩씩하게 지쳐도 돼 내가 안아줄게 괜찮아 좀 느려도 천천히 걸어도 나만은 너랑 갈 거야 어디든 당연해 가자 손잡고 사랑해 눈 맞춰줄래 너의 얼굴 위에 빛이 스며들 때까지 가보자 지금 나랑 도망가자',외로울때,4,0
18,넬(NELL),마음을 잃다,당신이란 사람 정말 몸서리 쳐질 정도로 끔찍하네요 언제까지 내 안에서 그렇게 살아 숨쉬고 있을 건가요 언제 죽어줄 생각인가요 시간이 흐르고 내 마음이 흘러서 그렇게 당신도 함께 흘러가야 되는데 정말 그게 말처럼 쉽지가 않네요 그리움에 울다 지쳐 잠이 드는 것도 이젠 지겹고 같은 그리움에 사무쳐 눈을 뜨는 것도 이젠 지겨워 시간이 흐르고 내 마음이 흘러서 그렇게 당신도 함께 흘러가야 되는데 정말 그게 말처럼 쉽지가 않네요 내 안에 살고있는 너의 기억 때문에 내 마음 내 시간 다 멈춰버려서 그 흔한 추억조차 만들지 못하고 난 아직도 도대체 언제쯤에나 난 당신에게서 자유로울 수 있을까요 그런 날이 오기는 올까요 그때까지 견딜 수 있을까요 시간이 흐르고 내 마음이 흘러서 그렇게 당신도 함께 흘러가야 되는데 정말 그게 말처럼 쉽지가 않네요 내 안에 살고 있는 너의 기억 때문에 내 마음 내 시간 다 멈춰버려서 그 흔한 추억조차 만들지 못하고 난 아직도 이렇게 이별 중이죠',외로울때,5,3
19,런치메이트,시시한 이야기,다들 바쁘다더니 취미까지 완벽히 해 나만 너무 게으르게 사는걸까? 억지로 뭐라도 써내네 한참 고민하다 적어낸 글 골라낸 사진 이게 진짜 나야? 아님 내가 되고 싶은 날까? 너무 뻔하고 시시한 이야기 매번 달라 질 것 없는 내 얘기 행복한 모습들 가득한 피드 그 안에 내 모습은 없네 나에게만 어려운 걸까 사랑은 다들 쉽게 쉽게 하는걸까 나만 너무 까다로운건 아닐까 부러움을 몰래 삼키네 한참 고민하다 적어낸 글 골라낸 사진 이게 진짜 나야? 아님 내가 되고 싶은 날까? 너무 뻔하고 시시한 이야기 매번 달라 질 것 없는 내 얘기 행복한 모습들 가득한 피드 그 안에 내 모습은 없네',외로울때,3,5
20,택우,마음을 열수가 없어요,마음을 열 수가 없어요 나는 아주 약한 사람이거든요 모든 게 두려워 어쩌죠 나는 아무것도 할 수 없어요 사실 난 삐뚤빼뚤 해요 나를 안을 사람 없을 거예요 누구나 첨벙첨벙 대는 내 마음 보면 멀미 날 거예요 아프고 힘든 날 사람이 그리운 날 기댈 곳이 없어 가끔 휘청거려요 나는 또 이대로 혼자 늙어가겠죠 마음을 열지 못하고 숨기만 하네요 사실 난 울퉁불퉁해요 나를 만질 사람 없을 거예요 누구나 흔들흔들 대는 내 모습 보면 어지러울 거예요 아프고 힘든 날 사람이 그리운 날 기댈 곳이 없어 가끔 눈물이 나요 나는 또 이대로 혼자 늙어가겠죠 그래도 한 번쯤은 날 찾아줬으면 좀 더 어른이 되면 조금 나아질까요 그때는 다 괜찮을까요 계속 살아볼게요 가끔 보고 싶어도 그리움 꾹꾹 담고서',외로울때,5,3
21,조소정(Sojung Jo),물음표가 가득한 나의 밤,반짝 빛나는 하늘의 별을 바라보다가 깜빡 내 이름을 잊고 있었네 어둠이라는 나는 뭘까 별일까 감당해야 하는 벌인가 저 하늘에 수많은 별 될 수 있을까 되지 않는 게 좋을까 나는 뭘까 별일까 반짝임을 잃어 잊혀질까 그저 내가 할 수 있는 건 나를 알아달라 소리 없이 외치는 거',외로울때,5,4
22,태연 (TAEYEON),Can't Control Myself,"Ah ah ah ah ah ah Ah ah ah ah ah ah 키만 훌쩍 커버린 어른아이 같아 진심이 없는 네 말에 감당하지 못 할 감정을 택했잖아 그래 Too late 상처를 되돌리기엔 늦어버렸어 미쳤다 해도 뭐 어때 Ah ah ah ah Cause I can't control myself Ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 Cause I can't control myself 반복되는 Bad days 비참해 바닥난 감정 헛돌기만 해 헐거운 반지처럼 상관없어 사랑이 다 이럴 텐데 미쳤다 해도 뭐 어때 Ah ah ah ah Cause I can't control myself Ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 Cause I can't control myself Ah ha ha ha Feels like heaven feels like hell Ah ha ha ha 그마저도 I don't care Ah 난 또다시 네게 되돌아갈 텐데 미쳤다 해도 뭐 어때 Ah ah ah ah Cause I can't control myself Ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 Cause I can't control myself Ah ah ah ah Ah ah ah ah 네 앞에선 모든 게 잘 통제가 안 돼 다 터질 것만 같아 Cause I can't control myself""",외로울때,5,3
23,옥상달빛,누구도 괜찮지 않은 밤,누구도 괜찮지 않은 밤이 지나고 눈물을 안고 하루를 살아내 괜찮아 괜찮다고 말하다가 진짜 그랬으면 좋겠다는 생각에 또 참고 있던 눈물이 나 점점 두려워져 미안하다는 그 말 그 말에 또 무너져도 아마 우린 또 다시 슬픔을 감추며 살겠지 아무 일 없는 듯이 하룰 보내고 혼자만 있는 시간이 올 때면 괜찮아 괜찮다고 말하다가 미안한 기억만 자꾸 떠올라 또 참고 있던 눈물이나 점점 두려워져 미안하다는 그 말 그 말에 또 무너져도 아마 우린 또 다시 슬픔을 감추며 살겠지 우 아무것도 할 수 없어서 우 누구도 괜찮지 않은 밤',외로울때,5,3
24,dosii (도시),Underwater,깊어진 눈에 담아진 생각을 이미 알기 전 작은 표정 속에 엎지르듯 쏟아져 이게 내 욕심이라면 이제는 알고 있는 걸 이 많은 소란들은 조금씩 가까워지고 더 깊어지는 것도 난 숨을 쉬는 것도 다 모든 것들이 전부 너에게 잠겨지고 내 모든 걸 갖고서 난 괜찮다고 말할까 젖은 생각 속 깊어지는 나에게 이제 까맣게 남은 재처럼 너에겐 너무 가벼운 내가 너의 많은 생각들에 있을까 이런 걸 알고 있다면 이제는 그만 했음 해 깊게 쏟아지는 생각에 더 잠겨지고 더 깊어지는 것도 난 숨을 쉬는 것도 다 모든 것들이 전부 너에게 잠겨지고 내 모든 걸 갖고서 난 괜찮다고 말할까 젖은 생각 속 깊어지는 나에게 이제 아무 일도 없단 듯이 날 안아줘 이 가라앉은 기분은 늘 익숙해지지 않을 테니 체념하고 버리듯이 포기하는 것도 난 너에게 있어 나는 언제나 떨어지는 날 보는 것 같아 더 깊어지는 것도 난 숨을 쉬는 것도 다 모든 것들이 전부 너에게 잠겨지고 내 모든 걸 갖고서 난 괜찮다고 말할까 젖은 생각 속 깊어지는 나에게 이제',외로울때,5,3
25,2단지,사람은 가끔 내가 실패하길 바라는가 봐,사람은 가끔 내가 실패하길 바라는가 봐 무언가 바라는 것도 다른 이유뿐인데 사람은 가끔 내가 실패하길 바라는가 봐 무언가 바라는 것도 다른 이유뿐인데 우린 잘하지 못하는 일들로 외롭지 말자 미움이 아닌 이해를 줘 너와 난 다른 지구에 밀려온 섬이 아닐까 사랑이 아닌 이해를 해줘 도무지 알 수 없는 걸 이렇게 멀어지는 걸 사실은 나도 이래선 안돼 나는 오늘보다 내일 더 나아질 수 있을까 누군가 필요한 것도 나를 위한 일인데 우린 잘 하지 못하는 일들로 외롭지 말자 미움이 아닌 이해를 줘 너와 난 다른 지구에 밀려온 섬이 아닐까 사랑이 아닌 이해를 해줘 도무지 알 수 없는 걸 이렇게 멀어지는 걸 사실은 나도 이래선 안돼 너와 난 다른 지구에 밀려온 섬이 아닐까 사랑이 아닌 이해를 해줘 도무지 알 수 없는 걸 이렇게 멀어지는 걸 사실은 나도 이래선 안돼',외로울때,4,5
26,eunoo,sketch,"""I couldn't sleep thinking things about ya I have been drawing all night All the things about ya Woo hoo hoo hoo little things I wanna share Woo hoo hoo hoo tickly things I wanna do I can fill the pages with your name I can draw a heart with red lines Slowly gently for you woo o o um um Be my sketch that I'll draw all day Nights are long enough to be my draft Baby please let me be your love um um I wanna draw for your deep deep brown eyes And I wanna draw for your lips lips that I like Maybe I'll draw your hands or your shoes Or the hoody that looks so good on you Say yes I'll let you know how I feel Say yes Whatever my feelings are I can't I just can't keep the words I love ya I love ya I love ya Be my sketch that I'll draw all day Nights are long enough to be my draft Baby please let me be your love um um'",외로울때,2,1
27,알레프(ALEPH),난 잠시 즐거워서 조금 슬플 거예요,하늘 위 새들의 높이를 가늠하다 놀이가 끝나 버렸네 저만치 흘러간 시간은 내 어깨엔 다시 내려앉지 않겠지 난 잠시 즐거워서 이젠 지겨워졌지 남아있는 새들도 날려 보내야지 아- 새 노래로 이별을 부를게요 아- 나지막이 읊어 줄게요 난 잠시 즐거워서 조금 슬플 거예요 정말 길진 않을 거예요 짤막한 노래예요 노래가 끝나면 난 슬퍼하지 않아요 아마 그때 나는 그저 무리 지어 다니는 게 즐거웠던 거겠지 이제 앞으로 난 무리하진 않을 것 같아 여름은 잠시뿐이야 난 잠시 즐거워서 이젠 지겨워졌지 남아있는 새들도 날려 보내야지 아- 새 노래로 이별을 부를게요 아- 나지막이 읊어 줄게요 난 잠시 즐거워서 조금 슬플 거예요 정말 길진 않을 거예요 짤막한 노래예요 노래가 끝나면 난 슬퍼하지 않아 난 잠시 즐거워서 조금 슬플 거예요 길진 않을 거예요 짧은 노래예요 이 노래가 끝나면 슬퍼하지 않아요',외로울때,0,4
28,허회경,그렇게 살아가는 것,가시 같은 말을 내뱉고 날씨 같은 인생을 탓하고 또 사랑 같은 말을 다시 내뱉는 것 사랑 같은 말을 내뱉고 작은 일에 웃음 지어놓고선 또 상처 같은 말을 입에 담는 것 매일 이렇게 살아가는 게 가끔은 너무 서러워 나 익숙한 듯이 살아가는 게 가끔은 너무 무서워 나 돌아오는 차 안에서 그저 조용히 생각에 잠겨 정답을 찾아 헤매이다가 그렇게 눈을 감는 것 그렇게 잠에 드는 것 그렇게 잠에 드는 것 그렇게 살아 가는 것 그렇게 살아 가는 것 아아아아 아아아아 상처 같은 말을 내뱉고 예쁜 말을 찾아 헤매고선 한숨 같은 것을 깊게 내뱉는 것 쓰러지듯이 침대에 누워 가만히 눈을 감고서 다 괜찮다고 되뇌이다가 그렇게 잠에 드는 것 그렇게 꿈을 꾸는 것 그렇게 꿈을 꾸는 것 그렇게 살아가는 것 그렇게 살아가는 것 우우우우 우우우우 한숨 같은 것을 내뱉고 사람들을 찾아 꼭 안고선 사랑 같은 말을 다시 내뱉는 것',외로울때,5,4
29,박채린,내가 싫어하는 것,내가 좋아하는 것 내가 싫어하는 것 하나 제대로 말할 수 없지만 사는 게 좋은 지도 그렇다고 죽기도 싫은 만큼만 행복하게 살아 오늘은 또 무얼 할까 저녁에는 뭘 먹을까 매일 묻는 질문에 난 똑같은 답을 해 네가 좋아하는 걸로 네가 먹고 싶은 걸로 난 아무렴 괜찮으니까 나의 말보단 남의 말들이 나을 거란 안일한 생각 속에 누가 나인지 찾아볼 수 없고 아냐 이게 나야 그게 나야 라고 외쳐 내가 좋아하는 것 내가 싫어하는 것 하나 제대로 말할 수 없지만 사는 게 좋은 지도 그렇다고 죽기도 싫은 만큼만 행복하게 살아 아무것도 하기 싫은 만큼 내게도 환상 같은 꿈이 있지 누가 듣기엔 너무 하찮아 쓰고 지운 연필 자국처럼 맘에 담아 나의 말보단 남의 말들에 고갤 끄덕이는 사람들 속에 누가 나인지 찾아볼 수 없고 아냐 이게 나야 그게 나야 라고 외쳐버릴래 내가 좋아하는 것 내가 싫어하는 것 하나 제대로 말할 수 없지만 사는 게 좋은 지도 그렇다고 죽기도 싫은 만큼만 행복하게 살아 내가 좋아하는 것 내가 싫어하는 것 하나 제대로 말할 수 없지만 사는 게 좋은 지도 그렇다고 죽기도 싫은 만큼만 행복하게 살아',외로울때,3,2
30,박소은,인생이 박살나던 순간,아무것도 모르겠을 때 뭘 어떻게 해야 하는 건지 누구도 가르쳐 주지 않았네 모든 것이 무너졌을 때 뭘 어떻게 해야 좋은 건지 누구도 가르쳐 주지 않았네 불행이 내 목을 조를 때 숨을 쉬는 방법조차 아무도 가르쳐 주지 않았네 모든 것이 조각났을 때 주워 담는 방법조차 아무도 가르쳐 주지 않았네 그래 이젠 누구라도 좋아 이젠 어떻게 되든 좋아 그래 이젠 아무라도 좋아 이젠 어떻게 되든 좋아 주머니에 돈이 없을 때 뭘 어떻게 살아가는 건지 누구도 가르쳐 주지 않았네 사람이 무서워졌을 때 뭘 어떻게 해야 하는 건지 아무도 가르쳐주지 않았네 그래 이젠 누구라도 좋아 이젠 어떻게 되든 좋아 그래 이젠 아무라도 좋아 이젠 어떻게 되든 좋아 사실 이젠 모든 게 다 싫어 그 중에 내가 제일 싫어 사실 이젠 모든 게 다 싫어 그 중에 내가 제일 싫다 진짜 너무 싫다 지긋지긋하게',외로울때,1,5
31,정우물,Blue,순수했었던 그 시절엔 어떤 색깔만 봐도 특별했던 그런 나를 보면 참 슬퍼요 외로움도 많았던 그 시기도 지금 생각해보면 순진했고 그런 나를 보면 참 슬퍼요 서서히 나는 작아지고 아무도 모르게 조용히 울고 처음 헤어졌었던 그 기억도 점점 무뎌져가며 감정없는 그런 나를 보면 참 슬퍼요 서서히 나는 작아지고 아무도 모르게 조용히 울고 서서히 나를 달래어주면 다시 밝게비추는 나를 보며 웃고',외로울때,4,5
32,이소라,신청곡 (Feat. SUGA of BTS),창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 내방엔 이 침묵과 쓸쓸한 내 심장 소리가 미칠 것만 같아 So I turn up my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song To make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song To make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 치열했던 하루를 위로하는 어둠마저 잠든 이 밤 수백 번 나를 토해내네 그대 아프니까 난 당신의 삶 한 귀퉁이 한 조각이자 그대의 감정들의 벗 때로는 familia 때때론 잠시 쉬어 가고플 때 함께임에도 외로움에 파묻혀질 때 추억에 취해서 누군가를 다시 게워낼 때 그때야 비로소 난 당신의 음악이 됐네 그래 난 누군가에겐 봄 누군가에게는 겨울 누군가에겐 끝 누군가에게는 처음 난 누군가에겐 행복 누군가에겐 넋 누군가에겐 자장가이자 때때로는 소음 함께 할게 그대의 탄생과 끝 어디든 함께 임을 기억하기를 언제나 당신의 삶을 위로할 테니 부디 내게 가끔 기대어 쉬어가기를 So I turn up my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song To make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song To make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 난 어쩔 수 없나 봐',외로울때,0,4
