id,artist,song_name,lyric,Emotion,first_max,second_max
10,린(LYn),그댈 새겨두어요 (바른연애 길잡이 X 린),그댈 바라보아요 머무는 표정에 이 마음 모두 들켜버린대도 시간이 더디게만 흐르면 좋을 텐데 그대와 걷는 이 걸음이 조급하지 않게 이 길 위에 우리 흔적을 남겨줘요 모든 걸 그대와 나누고 싶어요 이 까만 밤은 그대 미소로 빛나고 있죠 그대만의 얘기는 내 밤을 더욱 특별하게 해요 오래도록 바래지 않을 마음을 써봐요 우리의 이야기가 영원하도록 그댈 새겨두어요 낮과 밤의 경계가 희미해질 만큼 찰나 같기만 한 순간이 아쉬워져도 우리 둘만의 시간이 쌓여 가요 수많은 계절 속에 스며들어 이 까만 밤은 그대 미소로 빛나고 있죠 그대만의 얘기는 내 밤을 더욱 특별하게 해요 오래도록 바래지 않을 마음을 써봐요 우리의 이야기가 영원하도록 그댈 새겨두어요 내내 멈춰있던 나의 두 눈이 그대 숨으로 움직이고 그 온기는 마음을 녹이죠 이 까만 밤은 우리 미소로 빛나고 있죠 더해질 시간들에 그댄 새로운 의미가 되겠죠 이 소소한 이야기들이 끝나지 않기를 지금처럼 내 곁에 있어줄 그대 그댈 새겨두어요',그리움,0,4
11,울랄라세션(Ulala Session),가슴으로 운다,내 사랑 그대여 거기 멈춰 서요 나 지금 그대에게 가고 있어요 그대 없이 난 이제 단 하루도 살지 못해서 가슴으로 운다 내가 정말 사랑했던 사람이 세상 무엇보다 소중했던 사람이 언제나 나의 곁에 영원할 것 같았던 그 사람이 날 두고 가네요 내 가슴이 죽을 만큼 너무 아픈데 난 아직도 그대의 걱정뿐인데 나에게는 세상의 오직 한사람 그 사람이 날 떠나네요 내 사랑 그대여 거기 멈춰 서요 나 지금 그대에게 가고 있어요 그대 없이 난 이제 단 하루도 살지 못해서 가슴으로 운다 내가 정말 사랑했던 모습도 누구보다 아껴주던 마음도 뒤를 돌아보면 바로 서있을 것만 같은데 돌아보면 그대가 없네요 바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요 내 사랑 그대여 내말 들리나요 나 지금 미치도록 울고 있어요 미안해요 난 그대 모습 하나 잊지 못해서 그댈 불러본다 내가 잊지 못할 나의 사람아 듣지 못할 내 사람아 어디에 있나요 내게 돌아와요 나 지금 그대에게 가고 있어요 지금 아니면 너를 후회하며 살 것 같아서 네가 마지막 사랑 같아서 제발 거기 멈춰서요 사랑해요 내 말 들리나요',그리움,0,2
12,DooBoo,아름답던날들..그리고우리들,아무렇지 않은 듯 그런 하루가 가고 아무 말도 못했던 그런 바보였나봐 별일 아닌척해도 위로해봐도 너를 사랑했던 마음은 지울 수 없나 봐 우리 아름답던 날들을 떠올릴 때면 괜찮아 더 크게 울면 돼 사랑했던 날 사랑하던 그때가 미운가 봐 내가 힘들까 봐 때론 슬퍼 울겠지 가끔 생각날 테니 그렇게 내게 전부였던 그대를 시들어진 꽃처럼 움츠린 사랑 그저 멍하니 혼자 서서 하늘만 보더라 우리 약속했던 날들을 기억하기를 알잖아 꼭 내게 오면 돼 사랑했던 날 사랑하던 그때가 미운가 봐 내가 힘들까 봐 때론 슬퍼 울겠지 가끔 생각날 테니 그렇게 내게 전부였던 그대를 항상 내 곁에서 지켜줄 사랑 보고 싶은 나의 사랑 사랑해서 널 사랑해서 붙잡지 못했나 봐 내가 싫을까 봐 때론 슬퍼 울겠지 가끔 생각날 테니 그렇게 내게 전부였던 그대를',그리움,5,4
13,시하,매일 이별하고 있었어,편의점 앞에서 한참을 울었어 너는 어떻게 지내는 거니 잘 지내달라는 마지막 부탁마저도 지키지 못해 정말 미안해 너 없는 하루 텅 빈 내 옆자리 멍하니 보다 잠들곤 했어 매일 이별하고 있었어 사랑했던 추억이 너무나 많은데 얼마나 더 아프고 아파야 널 잊을 수 있을까 나만 그날에 사나 봐 싸웠던 기억 그마저 그리워 헤어지는 건 난 자신 없어 매일 이별하고 있었어 사랑했던 추억이 너무나 많은데 얼마나 더 아프고 아파야 널 잊을 수 있을까 나만 그날에 사나 봐 다시는 미칠 듯 사랑하지 않길 나밖에 없다고 말했잖아 한 번이라도 보고 싶어 울고 있는 날 보면 니 맘 달라질까 제발 너 없이 남겨진 내 삶은 매일 이별뿐인데 부디 다시 돌아와 줘 우리 헤어지기 전으로',그리움,5,4
14,반하나,한 여자가,뭐가 예쁠까 옷장 앞에 서있어 웬일일까 먼저 만나자는 전화 너무 반가워서 마음이 설레서 먼저 있던 약속 없다고 거짓말까지 했죠 한 여자가 그댈 보고 싶어 해 그 여잔 아무 말도 못 해도 그 사람 볼 수 있어 너무 좋대요 다른 사람 맘에 품고 있는 그 남자 눈에 예쁘려고 거울을 본대요 시간 지나면 혹시 나를 봐줄까 언젠가는 내 맘이 닿아 있을까 질투가 나지만 어쩔 수 없는 건 내가 사랑하니까 내 맘엔 오롯이 그대니까 한 여자가 그댈 보고 싶어 해 그 여잔 아무 말도 못 해도 그 사람 볼 수 있어 너무 좋대요 다른 사람 맘에 품고 있는 그 남자 눈에 예쁘려고 거울을 본대요 날 사랑하지 않는 그댈 혼자서 사랑 한다는 게 그저 행복할 순 없겠죠 그래서 매일 바래요 혹시 오늘이 아닐까 그대도 나를 좋아한다고 한 여자가 그댈 보고 있어요 그 여자 오늘은 말한대요 그대가 앞에 있어 너무 좋대요 다른 사람 잊지 못했어도 언젠간 내 옆에 오라고 한 여자가',그리움,2,1
15,플랏나인,네가 없다는 게 거짓말 같아,네가 나를 떠난 후 서른 밤 지나도 아직 전화기 속엔 네가 웃고 있어 우린 서로 특별했으니까 이별도 유난히 아픈 거야 난 이 밤에 결국 너에게 전활 걸어 말했어 다시 내게 와줘 잘할 게 너의 투정 다 받아줄 게 네가 없다는 게 거짓말 같아 돌아와 사랑했어 너만큼 나도 이렇게 아파 울잖아 이런 날 한 번만 따뜻하게 안아줄래 망설이며 너에게 말을 이어 가고 대답 없는 넌 혼자 무슨 생각 할까 내 맘 신경 쓰지 않아도 돼 이별은 나에겐 익숙해서 널 이대로 놓아버리면 정말로 끝나버릴까 다시 내게 와줘 잘할 게 너의 투정 다 받아줄 게 네가 없다는 게 거짓말 같아 돌아와 사랑했어 너만큼 나도 이렇게 아파 울잖아 이런 날 한 번만 따뜻하게 안아줄래 돌아갈 수 없는 우리 사이란 걸 이미 알고 있지만 혹시나 하는 마음에 기대를 했던 나인데 결국 너 없는 시간은 계속될 것 같아 많이 힘들겠지 끊겨버린 우리 전화에 아직 할 말 더 남았는데 너를 붙잡아도 소용이 없어 끝난 사인 걸 놓쳐 버린 너라서 이젠 닿을 수 없어 울잖아 이런 날 한 번만 따뜻하게 안아줄래',그리움,5,4
16,김도환,잊지 못하는 이유,이렇게도 많이 아플 거라고 후회할 거라고 왜 난 알지 못했을까 익숙했던 흔한 이별이라 아무렇지 않을 줄 알았어 괜찮을 것만 같았어 잊지 못하는 이유 널 잊지 못하는 이유 모자란 내게 이유 없이도 사랑 주던 너라 지우지 못하는 이유 혹시나 돌아와 줄까 봐 그런 너를 어떻게 잊니 나는 못해 어디에도 네 흔적이 남아서 아무리 비워내도 네 생각이 더 나는 걸까 시간이 다 해결해 줄 거라 모두 말하지만 노력해도 지겹도록 나는 너야 잊지 못하는 이유 널 잊지 못하는 이유 모자란 내게 이유 없이도 사랑 주던 너라 지우지 못하는 이유 혹시나 돌아와 줄까 봐 널 어떻게 잊니 나는 오늘도 난 추억을 걷는다 어딜 가도 어딜 봐도 네가 보인다 잊지 못하는 이유 널 잊지 못하는 이유 좋았던 우리 그 순간들이 나를 부르잖아 잊지 못하는 이유 지우지 못하는 이유 노력해도 나는 결국 너야',그리움,5,4
17,성시경,우리 한 때 사랑한 건,애써 담담히 마주 앉은 그때 이미 나는 모두 알고 있던 것 같아 마음은 말보다 늘 조금 빠르고 모르겠니 내가 너를 다음은 없을지 몰라 미안하단 말 잘 지내라는 말 꺼내기가 듣기보다 아팠을 텐데 오늘이 지나고 또 오늘이 온대도 난 여전히 널 놓치겠지만 적어도 눈부시던 시절 그 가운데 함께였다는 건 생각만으로도 가슴 저릿하게 사랑했던 건 반짝이는 전부였던 건 잊지마 우리 한 때 그랬던 건 고마웠단 말 괜찮을 거란 말 사랑 뒤에 숨어있던 슬픈 인사들 설레던 시작이 조금씩 닳고 닳아 사라지는 걸 몰랐었나 봐 안녕히 더 이상은 내가 너의 아무것도 아니래도 추억만으로는 무엇 하나 달라질 수 없대도 잠시 사랑했던 너와 나 적어도 우리 잊지 않기로 해 그러기로 해 사계절이 다 우리 둘을 지울 때까지 눈부시던 시절 그 가운데 함께였다는 건 생각만으로도 가슴 저릿하게 서로 안았던 건 반짝이는 전부였던 건 적어도 우리 한 때 사랑한 건',그리움,0,1
18,존박,그 노래,아무리 피하려 해도 귀에 걸리는 음 우리 그토록 듣고 함께 불러대던 그때 그 노래 머리로 막아도 애써 귀를 막아 보아도 어느새 난 그때의 나 노래는 추억들을 부르지 아랑곳없이 차갑게 굳어버린 줄만 알았던 내 맘 무색하게 씁씁한 미소도 알량한 후회도 더 이상 모른 척 그냥 지나쳐야 하는 이미 흘러간 지금 나는 다시 그때 그 날로 너로 설레고 온통 흔들리던 그 날로 밤새 들었던 이 노래를 핑계 삼아 널 그리워하는 내모습 눈감아 주는 그 노래 노래는 시간을 건너뛰지 아랑곳없이 모두 다 잊어버린 줄만 알았던 기억 선명하게 벅찼던 마음도 찢어진 가슴도 더 이상 모른 척 그냥 묻어둬야 하는 이미 흘러간 지금 나는 다시 그때 그날로 너로 설레고 온통 흔들리던 그 날로 밤새 들었던 이 노래를 핑계 삼아 널 그리워하는 내 모습 달래주는 바로 그 노래 널 사랑했었다 말하는 그때 우리의 그 노래',그리움,0,4
19,카더가든,아무렇지 않은 사람,그대의 마음이 변하지 않을 거라는 믿음과 나 바라왔던 그 품 속과 사랑의 평온 그대는 왜 내게 줬나요 아무렇지 않은 사람이 될게요 아무런 일도 없던 것처럼 감은 눈을 뜨면 너무 아픈 마음도 담대히 버텨낼 수 있기를 우연의 시작을 믿을 수 있게 되었고 믿었죠 고맙지 않아요 홀로 서 모든 아픔을 견뎌내는 나인데 아무렇지 않은 사람이 될게요 아무런 일도 없던 것처럼 감은 눈을 뜨면 너무 아픈 마음도 담대히 버텨낼 수 있기를 그 많은 시간 속에서 나란히 서 있던 우리 모습은 다 뭔가요 기억 못 할 거면서 날 지워버릴 거면서 아무렇지 않은 사람 난 못돼요 아프고 원망스러우니까 아무렇지 않게 그대는 가셔요 절대로 돌아보지 말고서 다시는 열지 않으려 옛 시간을 거꾸로 돌려 봐요 마지막일 거예요 숨죽여 울던 어제도 우리 자욱이겠죠 너무나도 아름다워 슬퍼요',그리움,1,0
20,Eco bridge,그대가 부네요 (With 김필),살랑살랑 바람이 불어 날 건드리면 그때 내 손을 잡았던 너무 아름다웠던 그 계절이 와요 문득 생각이 나서 잠시 눈을 감으면 그땐 미처 잘 몰랐던 그대 따뜻한 손길이 느껴지네요 꿈을 꾸듯이 그대가 있네요 나를 보던 그때 그 눈빛 그대로 웃으며 서있네요 내가 보이나요 물어봐도 그대 아무 말 없네요 바람만 부네요 자꾸 웃음이 나요 이젠 괜찮나 봐요 그때 왜 그리도 많이 울었었는지 아팠었나 봐요 꿈에 그리던 그대가 있네요 나를 보던 그때 그 눈빛 그대로 웃으며 서있네요 내가 보이나요 물어봐도 그대 아무 말 없네요 다시 또 이 계절이 가요 이렇게 난 그대를 보내겠어요 어쩌면 또다시 올 이 계절에 봐요 바람 불면 또 그대 앞에 설게요 그대가 부네요',그리움,0,4
21,마크툽(MAKTUB),너니까 (Because It's You) (With 이예준),내 맘속에 피어나는 널 향한 그리움들이 자꾸만 날 이토록 날 아프게 해도 너의 눈빛 니 목소리 내 맘에 부는 너라는 바람 어떤 이유도 다른 무엇도 아닌 그저 너는 내게 너니까 내가 사랑하는 사람 너니까 니가 내 전부니까 아무것도 할 수 없이 그저 바라만 보아도 내 사랑은 너니까 같은 시간 다른 공간 익숙한 듯 낯선 너의 기억들 어떤 이유도 다른 무엇도 아닌 그저 너는 내게 너니까 내가 사랑하는 사람 너니까 니가 내 전부니까 아무것도 할 수 없이 그저 바라만 보아도 내 사랑은 너니까 죽을만큼 힘들어도 내 맘이 자꾸 널 향해 가니까 내 맘속에 펼쳐지는 그 모든 세상 앞에 꿈이 되준 너니까',그리움,0,2
22,권진아,잘 가,어서 가 밤이 깊었으니까 그래 조심히 들어가 그렇게 네가 사라질 때까지 손을 흔들었어 난 가끔은 모든 게 너무나 명확해서 마지막이란 걸 알 수가 있었어 이별이 늦어서 미안해 더는 너를 잡지 않을게 담담히 보낼게 너무 무겁지 않게 잘 가 잘 지내 좋은 것만 가져가 나는 오래 걸릴 거야 그렇게 한참을 그 자리에 서서 난 끝인사를 건네 이별이 늦어서 미안해 더는 너를 잡지 않을게 뒤돌아보지 마 애써 널 보낸 내가 또다시 널 부르지 않게 이젠 보낼게 시간이 걸려도 잊을게 어서 가 빨리 가 내 맘 바뀌기 전에 잘 가',그리움,0,4
23,정승환,"안녕, 겨울",유난히 바람이 찬 어느 날 무심한 계절처럼 그대가 오겠죠 알고 있어요 또 멀어질 거란 걸 천천히 잊을게요 그대 없이도 혼자 남지 않게 또 겨울이 오네요 시리도록 하얀 첫눈이 내리면 그대도 올까요 여전히 나 혼자 끝맺지 못한 말 여기에 남겨요 늦었지만 사랑해요 하루씩 그대를 잊어가요 그보다 더 슬픈 건 무뎌짐이겠죠 알고 있어요 늘 같은 자리란 걸 아무리 돌아서도 그댈 향해 서 있는 그게 나라는 걸 또 겨울이 오네요 슬프도록 하얀 첫눈이 내리면 그대도 볼까요 어쩌면 나처럼 울고 있을까요 그대의 잘못이 아닌 걸요 서로의 손을 이제는 놓기로 해요 천천히 사라질 온기로 마지막 인사를 나눠요 그동안 고마웠어요 그대여 이젠 안녕 어디에 있든 어떤 모습이든 그대로의 그댈 사랑해요 닿지 않겠지만 늦더라도 부디 행복해요',그리움,0,4
24,이석훈,사랑하지 말아요 (Prod. 로코베리),거리마다 그대 추억들이 많아서 보란듯이 애써 웃어보려 하지만 겨울의 눈꽃이 피어나듯 그대 다시 생각이나 이렇게 눈물이나 서리낀 창문에 그대 얼굴 그리면 그때서야 떠오르는 나는 상처투성이 언제쯤이면 그댈 잊고서 웃을 수 있나 아마 그건 힘들지 몰라 그대 나를 사랑하지 말아요 내 맘에 다시 들어오지 말아요 잠시 눈물아 안녕 나를 돌아보지마 내게서 제발 달아나줘요 찬바람 불어와 그대 소식 전해도 아무렇지 않은 듯이 웃어넘길 수 있길 언제쯤이면 그대 뒷모습 잊을 수 있나 아마 그건 안될지 몰라 그대 나를 사랑하지 말아요 내 맘에 다시 들어오지 말아요 잠시 눈물아 안녕 나를 돌아보지마 내게서 제발 달아나 계절의 끝에 서 있는 추억은 이제는 보내야만 하겠지 나의 사랑아 그대 나를 떠나가지 말아요 내 가슴이 그대를 붙잡아요 달라져 버린 시간 돌릴 수는 없겠죠 그대를 정말 사랑했어요',그리움,5,4
25,이해리,사랑은 어디로 간 걸까,처음부터 달랐던 그대와 나 사랑에 가려져 행복했던 날들이 세월에 걷혀 서로를 외롭게 해 힘든 나날들이 우릴 지치게 해 그대와 내가 참 많이 웃었던 적 있지 어떤 일에도 내게 달려왔었던 적 있지 헤어짐은 상상도 못 했던 적 있지 잊을 수도 없는 우리의 흔적들은 사랑은 어디로 간 걸까 시간이 훔쳐간 걸까 널 그대와 내가 잃어버린 사랑한 날들 웃었던 날들 사랑은 어디로 간 걸까 시간이 훔쳐간 걸까 널 다시 찾을 수 있을까 우리 사랑한 날들 웃었던 날들 그대와 내가 참 많이 울었던 적 있지 어떤 일에는 서로 미워했던 적도 있지 헤어짐을 상상해 본 적도 있었지 지울 수도 없는 우리의 추억들은 사랑은 어디로 간 걸까 시간이 훔쳐간 걸까 널 그대와 내가 잃어버린 사랑한 날들 웃었던 날들 우리는 어디에 있을까 이별에 가까이 온 걸까 돌아갈 수는 없을까 우리 사랑한 날들 웃었던 날들 우리 헤어진다면 그 아련했던 날들 잊을 수 있을까 사랑은 어디로 간 걸까 우리가 잃어버린 걸까 그대와 내가 놓아버린 좋았던 날들 그날들 내가 사랑한 날들 우리 지켜온 날들 사랑은 어디로 간 걸까 시간이 훔쳐간 걸까 널 다시 찾을 수 있을까 우리 사랑한 날들 웃었던 날들',그리움,0,4
26,HYNN(박혜원),그대 없이 그대와,하얀 눈 위에 너의 이름을 가만히 그려보네 잊고 지냈어 가끔 떠올라도 애써 또 웃어 다행이야 아마 너도 그럴 테니까 굿바이 내 사랑아 여기까지가 우리 이야기야 걸음이 느린 난 한참을 멀리 그대 없이 그대와 걸었죠 행복했어 닮아있던 우리의 겨울 굿바이 내 사랑아 여기까지가 우리 이야기야 걸음이 느린 난 한참을 멀리 그대 없이 그대와 걸었죠 잠시 꿈처럼 사랑했던 기억도 굿바이 하얀 눈 속에 흩날리던 우리 사라질 때까지 그립지 않을 때까지 여기에 서 있을게 굿바이 나의 사랑 좋은 기억만 간직하고 싶어 아무 이유 없이 널 사랑했던 우리 모든 날들이 좋았어 하얀 눈 위에',그리움,1,2
