id,album_name,song_name,issue_date,year,lyrics
527,The B.Coming,Change (Feat. Rell & Melissa Jay),20050329,2005,"They say change gone come
But its a long time comin'
My legs tired
Hundred million miles runnin'
On life's treadmill
Runnin' in place
But still I run wit the race
I think back on my wonder years
Food stamps shorts of wonder bread
My mom dukes
Young, wild, loose learned a less
I got my truths from the older heads
U went 2 church n took a different route
U got ya truths from out the bishop mouth
I drunk the juice that turn dish about
Them double deuces turned my system out
And them zanies and the weed too
Fuck it I'm still here

Though its hard in the ghetto
Don't you let go
Cause a change gone come
Said a change gone come
I know your tired of the waitin'
Hold ya patients
Cause a change gone come
Yeah I know it is

What it like
The big houses
The cars
The dog
Pickett fence
And you his wife
But depict this life
You know them FEDS
Got them pictures right
I know ya stressed baby girl
Feel what you going through
Cause if they kick in that door
You know you going too
Cause every thing in ya name
From the phone bill
To the deed on the house
I gotta find a way to ease out
But you cant you feel trapped
You think back
Was it really worth it
This lifestyle could you really afford it
You then lost 4 lives
Yours and the 3 you aborted

But its so"
528,우리 자주가던 공원,우리 자주가던 공원,20161115,2016,"우리 자주가던 공원
변한게 하나도 없네
아직 그 벤치 그 자리
작은 내 어깨까지도
그대로네
다시 돌아오는 계절처럼
너는 내 맘 속에
다시 살아나곤 해
이렇게 괴로워하면서도
널 버리진 못하는 내가
너무 미워져
우리 자주가던 공원
변한게 하나도 없네
지금 내 목에 둘러진
까만 이 목도리까지
그대로네
다시 돌아오는 계절처럼
너는 내 맘 속에
다시 살아나곤 해
그렇게 놓지 않을 것처럼
날 보내지 않았던 니가
너무 그리워
손에 쥐고 다시 미뤄두고
아직 못하겠어
나는 널 지워내는 것도
지겨워 이런 내가
차갑게 널 보냈는데
근데 왜 나는 이자리에"
529,이상(理想) 시선,가능성,19980800,1998,"어느 순간부터
하늘이 세상에
내리는 비인지
눈이 부시어
두 눈 감은채
잠든 사이로
버스가 오지 않는
오래된 거리정거장에
낡은 radio
예보에 없던
비가 내리네
차창밖으로 스쳐가는
낯선 이들의 시선들
우연한 이 비처럼
그리운 이름
그리운 비가 오네
그 누가 지나쳐갈
아스팔트 위로
얼마나 많은시간들을
내가 더
기다려야만 하나
비가 오네
그 누가 지나쳐갈
아스팔트 위로
너무나 많은시간들을
나는 기다리나
내가 알수 없을 순간
너는 날 스쳐가겠지만
낡은 radio
예보에 없던
그 비가 내리네
차창밖으로 스쳐가는
낯선 이들의 시선들
우연한 이 비처럼
그리운 이름
그리운 비가 오네
그 누가 지나쳐갈
아스팔트 위로
얼마나 많은시간들을
내가 더
기다려야만 하나
비가 오네
그 누가 지나쳐갈
아스팔트 위로
너무나 많은시간들을
나는 기다리나
비가 오네
그 누가 지나쳐갈
아스팔트 위로
얼마나 많은시간들을
내가 더
기다려야만 하나
비가 오네
그 누가 지나쳐갈
아스팔트위로
너무나 많은시간들을"
530,Don`t Dream Alone,Nowhere to Run,20150918,2015,"[Refrain: Naomi Wild]
All alone in a glass house
Lie awake 'til the sun's out
Pink sky when you come down
M3 in the driveway
Caffeine for the heartache
Never wanna have it my way

[Verse 1: Machine Gun Kelly]
Yeah, I fuck up and lose control
Burned so many bridges, got nowhere to go
Bitches got these motives like Anna Nicole
I'm smoking cigarettes alone until it burn a hole
In my lungs, in my soul, in my denim coat
Same place I'ma keep that knife if I'ma slit my throat
This shit ugly, I was just with Nipsey, now he ghost
They even got my homie Pete out here like, ""fuck the jokes""
Damn

[Refrain: Naomi Wild & Machine Gun Kelly]
All alone in a glass house (Just keep it going)
Lie awake 'til the sun's out
Pink sky when you come down
Sometimes I wanna fucking scream or run away, I don't know

[Verse 2: Machine Gun Kelly]
Ayy, life's been hard since 17
I've been through hell, I think I'm somewhere in between
Caught in purgatory, I can paint the scene
Everything turned to a nightmare from a dream
Look, wish Lil Peep and me had spoke, but I can't get that back
Just came from Pittsburgh, damn, I miss my homie Mac
Yeah, last time I got off the stage, I looked Chester in the face
But now he gone, and ain't no going back, uh

[Chorus: Naomi Wild & Machine Gun Kelly, Naomi Wild, Machine Gun Kelly]
Why don't you throw me in the damn flame?
Bury me in gold chains
Throw me in the damn flame
I'm waiting on the rain to come and wash it all away
Why don't you throw me in the damn flame?
Bury me in gold chains
Throw me in the damn flame

[Verse 3: Machine Gun Kelly]
Lately I've been sick of living and nobody knows how I'm really feeling
I always hated to smile, but it keep what is killing me hidden inside
I didn't sign up to be the hero, but I don't want to wind up a villain
I put my daughter to bed, then attempted to kill myself in the kitchen
Yeah, I should've screamed, but nobody listened
So I passed out with the blood drippin'
In this glass house, feeling like a prison
Me and death keep tongue-kissin'
I just fell out with my lil' bro, the life getting to us
The drink getting to us, the drugs getting to us
This highway to hell and everybody knew it
The fuck are we doing? I'm feeling like

[Chorus: Naomi Wild & Machine Gun Kelly, Naomi Wild, Machine Gun Kelly]
Why don't you throw me in the damn flame?
Bury me in gold chains
Throw me in the damn flame
I'm waiting on the rain to come and wash it all away
Why don't you throw me in the damn flame?
Bury me in gold chains
Throw me in the damn flame

[Refrain: Naomi Wild]
All alone in a glass house
Lie awake 'til the sun's out
Pink sky when you come down
M3 in the driveway
Caffeine for the heartache
Never wanna have it my way"
531,The Essential James Taylor (Deluxe Edition),Don`t Let Me Be Lonely Tonight (Remastered Ver.),20160819,2016,"Do me wrong, do me right Tell me lies but hold me tight
Save your good byes for the morning light, but don't let me be lonely tonight
Say goodbye and say hello Sure enough good to see you, but it's time to go
Don't say yes but please don't say no, I don't want to be lonely tonight
Go away then, damn you, go on and do as you please
You ain't gonna see me getting down on my knees
I'm undecided, and your heart's been divided, you've been turning my world upside down
Do me wrong, do me right, right now, baby Go on and tell me lies but hold me tight
Save your good byes for the morning light, morning light
but don't let me be lonely tonight
I don't want to be lonely tonight, no, no, I don't want to be lonely tonight
I don't want to be lonely tonight"
532,GOOD LIFE,GOOD LIFE (Feat. DOK2 & THE QUIETT),20150730,2015,"GOOD LIFE
내 위로 올라타 내 위로 올라타
Ma Shawty
It's Be alright
핸들을 잡아
널 데려갈 거야 Paradise
내 위로 올라타 내 위로 올라타
Ma Shawty
I'll Take you To the Good Life
내 위로 올라타
좋은 House 좋은 차
좋은 날과 좋은 삶
좋은 Thoughts
That's What I'm Talkin bout
행복은 가까이 있는데
너는 어딜 봐
Life is good that's that has shit
good vibes only live positive
chillin in hawaii so bossy
이 모든 게 끝나면
후회 또는 아쉬움이
남지 않게 나는 매 순간에 집중해
하고 싶은 건 반드시 하고 싶을 때
Let's do it for the power
Justice respect
illinaire and bumzu goin all out
불어오는 시원한 바람
눈을 감고 한 번 느껴 봐
나를 따라와 이제부터가
GOOD LIFE
내 위로 올라타 내 위로 올라타
Ma Shawty
It's Be alright
핸들을 잡아
널 데려갈 거야 Paradise
내 위로 올라타 내 위로 올라타
Ma Shawty
I'll Take you To the Good Life
내 위로 올라타
시원한 입 고양이 같은 눈
넌 모두 가지고 있어
차분해 보여 성격 있어도 돼
쉽지가 않아 좋은 GIRL
불꽃 튀는 두 눈동자에
밝은 미래가 닿길 바래
No Way No Way
멀어지면 안 돼
Just Follow Me Now
불어오는 시원한 바람
눈을 감고 한 번 느껴 봐
나를 따라와 이제부터가
GOOD LIFE
내 위로 올라타 내 위로 올라타
Ma Shawty
It's Be alright
핸들을 잡아
널 데려갈 거야 Paradise
내 위로 올라타 내 위로 올라타
Ma Shawty
I'll Take you To the Good Life
내 위로 올라타
if you wanna live like 1llionaire
put yo handz in the air
난 slumdawg 에서
self made millionaire
최고의 상태야
new song new money new whips
man 대체 뭐가 문제야
mo money mo prob
I don't really care
내 인생은 마치 떠오르는 태양
fuck a record deal
난 새 차를 살 때 빼고는
절대로 하지 않아 계약
난 정상에 올라서는
순간을 평생 기다렸지
지금이 바로 그 때야 yeah
불어오는 시원한 바람
눈을 감고 한 번 느껴 봐
나를 따라와 이제부터가
GOOD LIFE
내 위로 올라타 내 위로 올라타
Ma Shawty
It's Be alright
핸들을 잡아
널 데려갈 거야 Paradise
내 위로 올라타 내 위로 올라타
Ma Shawty
I'll Take you To the Good Life
내 위로 올라타"
533,Rhythm Alive,Rhythm Alive (Alex Martello & Lush Remix),20130315,2013,N/A
534,Dramatic,Canon,20031104,2003,N/A
535,Welcome To My Beach,마녀! 여행을 떠나다,19970601,1997,"자 지금부터 내 말 잘 들어요
적어도 하루에 한번씩은
수정 구슬 닦아주기 아침
일찍 일어나
하얀 우유 한잔씩 마시기
레몬 사탕은 하루에 세개
자기전엔 꼭 이닦기 잊지말아요
떠나는 그대를 위해 새로운
바람이 부네요
이제 그대 작은 빗자루를 들어
저 파란 하늘을 날아 올라요
두려워 말고 생각해봐
그 어떤 마법 보다 더
신비롭던 우리의 맨 처음
그밤 빛나던 약속
난 믿고 기다릴께요
그대 내게 돌아오는 그날
그때 다시 시작해봐요
멋진 세상 새로운 날들을
까만 고양이 삐삐
그리고 새로 다려놓은
까만 원피스
혹시 잊은건 없나요 살펴보아요
떠나는 그대를 위해 새로운
바람이 부네요
이제 그대 작은 빗자루를 들어
저 파란 하늘을 날아 올라요
두려워 말고 생각해봐
그 어떤 마법 보다 더
신비롭던 우리의 맨 처음
그밤 빛나던 약속
난 믿고 기다릴께요
그대 내게 돌아오는 그날
그때 다시 시작해봐요
멋진 세상 새로운 날들을
멋진 세상"
536,Yeah,I Love Myself,20000301,2000,"I won't always do the right thing
when I'm alone I'm good company
god damn I'm one handsome man
you're a star
I know you quite like me
you make me hard
but baby you're not me
nobody will love me more than I do
I'm in love with myself
I'm in love with myself
oh yeah oh yeah I love myself
oh yeah oh yeah I love myself

I won't never disappoint me
when I'm alone looking in the mirror
god oh my that's one pretty sight

you're a charm
but not enough of me
when I'm alone
no one ever disagrees
nobody will love me more than I do
I'm in love with myself
I'm in love with myself
oh yeah oh yeah I love myself
oh yeah oh yeah I love myself
I love myself

whatever you say
whatever you say whatever
whatever you say
whatever you say whatever
whatever you say
whatever you say whatever
whatever you say
whatever you say whatever
I'm in love with myself
I'm in love with myself
oh yeah oh yeah I love myself
oh yeah oh yeah I love myself
I love myself
I love myself
oh yeah oh yeah I love myself
oh yeah oh yeah"
537,"Again Christmas - 따뜻해, 너와 함께여서",Winter Wonderland,20091221,2009,"Sleigh bells ring,are you listening

In the lane,snow is glistening

A beautiful sight, we're happy tonight

Walking in a winter wonderlan

Gone away is the bluebird

Here to stay is a new bird

it sings a love song as we go along

Walking in a winter wonderland

In the meadow we can build a snowman

And pretend that he is parson Brown

He'll say""Are you married?""

We'll say, ""No,man.""

But you can do the job when you're in town

Later on we'll conspire

As we dream by the fire

To face unafraid the plans that we made

Walking in a winter wonderland"
538,Hustle For My Last Name 2,"I Aint Perfect (Feat. Freeway, LiL Goofy)",20180611,2018,N/A
539,By My Side,내옆에서,20150226,2015,N/A
540,Grand Theft Auto,Think (About It) (Single Version),20041128,2004,N/A
541,Old & New,사랑은 받는 것이 아니라면서,20060529,2006,"언젠가 당신이 말했었지
혼자 남았다고 느껴질 때
추억을 생각하라 그랬지
누구나 외로운 거라 하면서
그리고 이런 말도 했었지
지난 날이 자꾸 떠 오르면
애쓰며 잊으려 하지 말랬지
사랑은 받는 것이 아니라면서
단 한 번 스쳐간 얼굴이지만
내 마음 흔들리는 갈대처럼
순간을 영원으로 생각했다면
이렇게 간직하진 못했겠지
정녕 날 잊지 않으리 순간에서 영원까지
언제나 간직하리라 아름다운 그대 모습
당신은 내게 들려주었지
진정한 사랑을 하고싶다면
오로지 주려고만 하랬지
사랑은 받는 것이 아니하면서

단 한 번 스쳐간 얼굴이지만
내 마음 흔들리는 갈대처럼
순간을 영원으로 생각했다면
이렇게 간직하진 못했겠지
정녕 날 잊지 않으리 순간에서 영원까지
언제나 간직하리라 아름다운 그대 모습
당신은 내게 들려주었지
진정한 사랑을 하고싶다면
오로지 주려고만 하랬지
사랑은 받는 것이 아니라면서
사랑은 받는 것이 아니라면서"
542,Soul Station,This I Dig Of You,19990323,1999,N/A
543,Hotel California (Deluxe),Switch Lanes (Album Version (Explicit)) (Feat. Game),20130409,2013,N/A
544,Purple Naked Ladies (Dirty Ver.),Ode To A Dream (Feat. Kilo Kish & Coco O.),20111227,2011,N/A
545,편안한 드라이브 음악 (불멸의 영화음악과 함께 떠나는...),Speak Softly Love,20070319,2007,N/A
546,Cameo Parkway 1957-1967,Danny Boy,20050517,2005,"""Oh, Danny boy, the pipes, the pipes are calling
From glen to glen, and down the mountain side.
The summer's gone, and all the roses falling,
It's you, it's you must go and I must bide.

But come ye back when summer's in the meadow,
Or when the valley's hushed and white with snow,
It's I'll be here in sunshine or in shadow,
Oh, Danny boy, oh Danny boy, I love you so!

But when ye come, and all the flowers are dying,
If I am dead, as dead I well may be,
You'll come and find the place where I am lying,
And kneel and say an Ave there for me.
And I shall hear, though soft you tread above me,
And all my grave will warmer, sweeter be,
For you will bend and tell me that you love me,
And I shall sleep in peace until you come to me!

"""
547,X (Deluxe Edition),Nina,20140623,2014,"I met you when I was a teen
But then you were one as well
And I could play a guitar
Just like ringing the bells
Sometimes I wonder
In any other summer could you have been my part time lover
To me listening to Stevie Wonder
Under the covers where we used to lay
And re stacks is what the speakers play
I'll be on tour almost every day
When I was home up in my flat is where we used to stay
Just watching the DVD, smoking illegal weed
Getting high as two kites when we needed to breathe
We used each other's air just for the people to see
And stay up all night like when we needed to sleep
We'd go anywhere, our minds would take us
And also you are beautiful without your make up
And you don't even need to worry about your weight cause
We can all be loved the way God made us
And time's the only reason that we could break up
Cause you would always tell me I'm away too much
Distance is relative to the time that it takes to get on a plane
Or make a mistake, say it again
Oh Nina
You should go Nina
'Cause I ain't never coming home
In a road, won't you leave me now
And I've been living on the road Nina
But then again you should know Nina
Cause that's you and me both
Nina, oh won't you leave me now
Now
And every weekend in the winter
You'd be wearing my hoodie
With draw strings pulled tight
To keep your face from the cold
Taking day trips to the local
Where we'd eat on the road
Cause every day when I was away
We'd only speak on the phone
Watching Blue Planet
Creating new habits
As if we we were two rabbits
And then you'd vanish back to the barb with all the Celtics
I disappear
You call me selfish, I understand
But I can't help it
I put my job over everything
Except my family and friends
But you'll be in between forever
So I guess we'll have to take a step back
Overlook the situation
Cause mixing business and feelings will only lead to complications
And I'm not saying we should be taking a break
Just re evaluating quick before we make a mistake and it's too late
So we can either deal with the pain or wait to get on the plane
But in a day we'll have to say it again
Oh Nina
You should go Nina
'Cause I ain't never coming home
In a road, won't you leave me now
And I've been living on the road Nina
And then again you should know Nina
Cause that's you and me both Nina
Uh won't you leave me now
Now
Love will come and love will go
But you can make it on your own
Sing that song, go, oh won't you leave me now
People grow, and fall apart
But you can mend your broken heart
Take it back, go, oh won't you leave me now
Oh Nina
You should go Nina
'Cause I ain't never coming home
In a road, won't you leave me now
And I've been living on the road Nina
And then again you should know Nina
Cause that's you and me
Both in a road, won't you leave me now
Now"
548,Sweet Talker (Deluxe Version),Said Too Much,20141013,2014,"Stick, and stones, shattered bones
But in the end they always heal
Take a sip, make a joke
Turn on the pain, but this is real
Every time I look in the mirror, all your words I keep on hearing
Are tearing me apart
Open names, sweeter games
What you did behind my back
Memories echoing
Making sense, now playing back
Every time I look in the mirror, all your words I keep on hearing
I think you might've said too much
Sorry isn't good enough
I thought that you would call this love, love
No, you can't take it back
I think you might've said too much
Then you really messed me up
I thought that you would call this love, love
No, you can't take it back
But I think you might've said too much
I can't glue back broken glasses
But I can fix what you were smashing
Don't apologize again
I won't make a frozen bet
No, no, no
Stick, and stones, shattered bones
But in the end they always heal
All the lies, you crossed the lines
You showed me how you really do
Every time I look your way, I can see my future clearer
I think you might've said too much
Sorry isn't good enough
I thought that you would call this love, love
No, you can't take it back
I think you might've said too much
Then you really messed me up
I thought that you would call this love, love
No, you can't take it back
But I think you might've said too much
Why you took it all the way
Why you took it all the way
Tell me why
Passed the point of no return
Why you took it all the way
Why you took it all the way
Tell me why
Passed the point of no return
Why you took it all the way
Why you took it all the way
Tell me why
Passed the point of no return
Why you took it all the way
Why you took it all the way
I think you might've said too much
Sorry isn't good enough
I thought that you would call this love, love
No, you can't take it back
I think you might've said too much
Then you really messed me up
I thought that you would call this love, love
No, you can't take it back
But I think you might've said too much"
549,Hold On,Hold On,20170106,2017,N/A
550,Tango Meets Cuba,Libertango,20170120,2017,N/A
551,Too Bad,I`ve Always Known You Care,20181102,2018,"I have always known you care
Maybe it doesn’t seem like it
The leaves are turning in the air
And you know I hate to lose
I can’t stand to win
Sometimes I see things that aren’t there
Draw back and shut my feelings in
Another disappointed stare
As I project the judgment
But my friend you’ve known me for a long time
You’ve seen my best and worst a hundred times
And when there’s nothing you can do
To change my mind
You’re always patient, you know I’m not blind
I’ll realize
Oh yeah, you can count on me"
552,Vivaldi: 6 Cello Concertos,Cello Concerto in G minor RV416 Adagio,20141223,2014,N/A
553,Riva (퓨전재즈),Blue Note 1982,20150320,2015,N/A
554,Gift for Him,성숙,20080703,2008,"지금 너에게 하려는 말이
조금은 민망스럴지도 몰라
항상 장난스럽게 굴어서
더 그럴꺼야
조금만 이해하고 들어줘
사실 난 내가 사랑할 자격이
아직은 없다고 생각했었어
너를 처음 만났을 때도
난 자신 없어서
이런 저런 고민만 했지
시간이 흐르고 함께한 순간의
소중함에 익숙해졌나봐
항상 내 옆에서 날 바라보는
너의 믿음과 사랑에 감사할께
이제 성숙해가길
니가 날 바라볼 때
변하지 않을 사랑의 향기
넘쳐나기를
더욱 성숙해가길
내가 널 바라볼 때
변하지 않을 믿음의 눈빛
넘쳐나기를
이제 내가 먼저 변해갈께요
사랑한단 말 좋아한단 말
익숙하지 못해 어색한 그 말
농담처럼 표현해보려고 노력했지만
실수할까 맘 조렸었지
시간이 흐르고 세월이 흘러서
아주 조금 성숙해졌나봐
지금 내 옆에서 날 지켜주는
너의 믿음과 사랑이 필요할 때
이제 성숙해가길
니가 날 바라볼 때
변하지 않을 사랑의 향기
넘쳐나기를
더욱 성숙해가길
내가 널 바라볼 때
변하지 않을 믿음의 눈빛
넘쳐나기를
이제 내가 먼저 변해갈께요
이제 내가 먼저 사랑할께요"
555,Stone Flower,Tereza My Love,20020326,2002,N/A
556,Beyond The Veil,Beyond The Veil (Reprise),19960625,1996,N/A
557,사랑은 푸른빛,모래편지,20150821,2015,"사랑해 너를 몰래 속삭이던 말이
발을 간지럽히던
그 밤의 파도에 들렸나 봐
돌릴 순 없을까 귓가에
담겨졌던 너의 고백
참 행복했던 우리 웃음 소리
사랑한다는 마음을
미안해 하고 쓰고 나면
파도가 다시
Lie Lie Lie Oh
거짓말 같던 사랑이
여전히 그리워서
Cry Cry Cry
지금도 남아있는 너의 이름
사랑해 너를 다시
듣고 싶은 말이
나를 어지럽히던
그 밤의 파도에 녹았나 봐
지울 수 있을까 귓가에
남아있는 너의 고백
참 따뜻했던 너의 목소리를
사랑한다는 마음을
미안해 하고 쓰고 나면
파도가 다시
Lie Lie Lie Oh
거짓말 같던 사랑이
여전히 그리워서
Cry Cry Cry
지금도 널 사랑해
지울게 너의 이름도
남겨진 너의 기억 모두
저 파도 따라
Bye Bye Bye Oh
이제는 너의 마음도
편할 수 있는 곳에
Fly Fly Fly
그래도 남아있을 너의 이름"
558,Reminisce(Old & New),나도 몰라,20020204,2002,N/A
559,Platinum & Gold Collection (Remastered),One More Time,20030617,2003,"""One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Twenty to seven
I will make you feel like heaven
I turn you upside down
I spin you round and round
I put a spell on you baby
I will make you come and play me
I'm gonna make you mine
Let's do it one more time

You spin me round and round and turn me upside down
You put a spell on me and hit me to the feeling

One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Play me, play me baby
Play me, show me what you got
Come play me, play me baby,
Play me, don't stop don't stop

Do it, just do it, let's do it again and again
Keep it going on, show no shame
Come and play the game
How did I know that I would do this to you?
Now that I've made you mine
Let's do it one more time

You spin me round and round and turn me upside down
You put a spell on me and hit me to the feeling

One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Play me, play me baby
Play me, show me what you got
Come play me, play me baby,
Play me, don't stop don't stop

You spin me round and round and turn me upside down
You put a spell on me and hit me to the feeling

Do it just do it...just do it
One More Time!

"""
560,OPEN YOUR EYES,누가 먼저랄 것도 없이,20160602,2016,"모두가 잠든 이 시간에
나 또한 잠들 이 밤에
갑자기 밀려온 외로움이
이대로는 안 될 것 같은 마음이
그래서 다다른 곳
무작정 달려간 곳엔
수줍게 날 바라보는 너
마치 날 기다려왔다는 듯이
그렇게 우리는
누가 먼저랄 것도 없이
서로를 아껴줬어
그것이 우리의 시작이었어
우린"
561,Sweet Fairy Love,Standing in This Dream,20181221,2018,N/A
562,MTV Unplugged,Summer Of `69,0,0,"I got my first real six-string
Bought it at the five-and-dime
Played it till my fingers bled
It was the summer of '69

Me and some guys from school
Had a band and we tried real hard
Jimmy quit and Jody got married
I shoulda known we'd never get far

Oh when I look back now
That summer seemed to last forever
And if I had the choice
Ya - I'd always wanna be there
Those were the best days of my life

Ain't no use in complainin'
When you got a job to do
Spent my evenin's down at the drive-in
And that's when I met you

Standin' on your mama's porch
You told me that you'd wait forever
Oh and when you held my hand
I knew that it was now or never
Those were the best days of my life

Back in the summer of '69

Man we were killin' time
We were young and restless
We needed to unwind
I guess nothin' can last forever - forever, no

And now the times are changin'
Look at everything that's come and gone
Sometimes when I play that old six-string
I think about ya wonder what went wrong

Standin' on your mama's porch
You told me it would last forever
Oh the way you held my hand
I knew that it was now or never
Those were the best days of my life

Back in the summer of '69"
563,감성지수(EQ) 높은 아기 빗소리 클래식 태교음악 11집,Chopin : Etude No.8 In F Major Op.10-8 `Sunshine` - Allegro (쇼팽 : 연습곡 8번 바장조 작품번호 10-8 `햇빛`) (빗소리),20140923,2014,N/A
564,Bassikly Yours,Autum Leaves,20060101,2006,N/A
565,1llusion,1llusion,20160521,2016,"Don't You Think Like That
I Want Love You and a Sleep
If You Don't Believe With Be Me
Don't You Be Like That
I Don't Love You For Am I
If You Don't Believe Him Me
I Told You Wants Baby
I Told You Wants For I Now
You Gat a Ready Go
I Told You Wants Baby
I Told You Wants For I Now
You Gat a Ready Go
I Told You Wants Baby
I Told You Wants For I Now
You Gat a Ready Go
I Told You Wants Baby
I Told You Wants For I Now
You Gat a Ready Go
Don't You Think Like That
I Want Love You and a Sleep
If You Don't Believe With Be Me
Don't You Be Like That
I Don't Love You For Am I
If You Don't Believe Him Me
Don't You Be Like That
I Don't Love You For Am I
If You Don't Believe Him Me
Don't You Think Like That
I Want Love You and a Sleep
If You Don't Believe With Be Me"
566,Din Daa Daa,Din Daa Daa,20100104,2010,N/A
567,Northern Star,If That Were Me,19991001,1999,"Where do they go and what do they do?
They're walking on by. They're looking at you.
Some people stop, some people stare.
But would they help you and do they care?


How did you fall? Did you fall at all?
Are you happy when you are sleeping underneath the stars?
When it's cold is it your hope that keeps you warm?


A spare bit of change is all that I give.
How is that gonna help when you've got nowhere to live?
Some turn away so they don't see.
I bet you'd look if that were me.


How did you fall? Did you fall at all?
Is it lonely where you are sleeping in between parked cars?
When it thunders where do you hide from the storm?


Could you ever forgive my self-pity?
When you've got nothing and you're living on the streets of the city.
I couldn't live without my phone.
But you don't even have a home.


How did we fall? Can we get up at all?
Are we happy where we are on our lonely little star?
When it's cold is it your hope that keeps you warm?


Where do they go and what do they do?
They're walking on by. They're looking at you.
They're walking on by. They're looking at you.



(Melanie ChisholmRick Nowels)"
568,Actress,Cloud Street,20150407,2015,N/A
569,Monster in the Closet,Diagram,20190219,2019,N/A
570,The Sound of Jacqueline Du Pre,"Adagio from Toccata, Adagio and Fugue in C, BWV 564 (1995 - Remaster)",20120507,2012,N/A
571,Drug Of Choice,Drug Of Choice,20190920,2019,N/A
572,Viper 50 (Viper Recordings 50th Release Remix EP),Feel Your Pulse (Mind Vortex Remix),20130623,2013,N/A
573,불후의 명곡 - 전설을 노래하다 (가족은 즐겁다),회상,20150117,2015,"길을 걸었지 누군가 옆에 있다고
느꼈을 때 나는 알아 버렸네
이미 그대 떠난 후라는 걸
나는 혼자 걷고 있던 거지
갑자기 바람이 차가와지네
마음은 얼고 나는 그곳에 서서
조금도 움직일 수 없었네
마치 얼어버린 사람처럼
나는 놀라서 있던 거지
달빛이 숨어 흐느끼고 있네
우 떠나 버린 그 사람
우 생각나네
우 돌아선 그 사람
우 생각나네
묻지 않았지 왜 나를 떠나느냐고
하지만 마음 너무 아팠네
이미 그대 돌아서 있는 걸
나는 어쩔 수 없었지
미운 건 오히려 나였어
우 떠나 버린 그 사람
우 생각나네
우 돌아선 그 사람
우 생각나네
생각나네 생각나네
미안합니다 잘해주지 못해서
이해합니다 내 곁을 떠나간 걸
우 떠나 버린 그 사람
우 생각나네
우 돌아선 그 사람
우 생각나네
묻지 않았지 왜 나를 떠나느냐고
하지만 마음 너무 아팠네
이미 그대 돌아서 있는 걸
혼자 어쩔 수 없었지
갑자기 바람이 차가와지네
갑자기 바람이 차가와지네
미운 건 오히려 나였어"
574,트랜스포터 OST,If I Could Go,20030101,2003,"Yeaaaaaaaaaaayyyyy!!!
Oh yeah yeah
Yeaaaaaaaaaaayyyy!!!
Uh, woo! come on, uh
If I can go, with you
Yo, yo, uh

If I can chose a place to go it gotta be far away
From here we could crossover like Hardaway
Somewhere outside the states
where tommorow's like today
And I'm out in a space where nobody else can stay
And, if I can go, with you
Then I'll go get the ticket right now if that's cool
Have you ever been close to
feelin like leavin the coast too
Feelin like leavin with somebody who
Hold you the right way while watchin the night

Make you feel like you right back in the ninth grade
When you know what he likes and what he might say
And you try to be calm and answer in nice ways
And, if I can go, with you
Way out the states no 2 ways and no page
No cells and no trace,
and you just a phone call away
So all I got to say is

If I can go, contigo,
I'll pack my things, soon as you say
Baby vamos, we'll fly away,
like there is no, no tomorrow
If can go, contigo,
I'll tell my friends, nothing at all
I'll get my things, soon as you say,
baby vamos, we'll fly away

And, if I can go, with you
Oh boy we 'bout to make a lot of people annoyed
And cry you better know
I know how to sneak with them toys
And boy with the block since around 94 boy
And, if I can flow, with you
Huggin Tato after the studio I roll with you
I send Dutch and three other goons to go get you
Sacario the name hold weights the whole issue
Grown men keep on cryin get mo' tissue
The way me and this girl be rhymin it's so official
Them I'm takin a trip too with no pistols
Cause everything peace only sand no streets
Little Miami Heat that's the plan we'll see
Two cups, one in Senado one in Sand Beach
And, I'll think I'll go, with you
So tell the station you need a week back to you

[
: Lil' Mo]
If I can go, contigo,
I'll pack my things, soon as you say
Baby vamos, we'll fly away,
like there is no, no tomorrow
If can go, contigo,
I'll tell my friends, nothing at all
I'll get my things, soon as you say,
baby vamos, we'll fly away

[
: Lil' Mo]
You can fly away, no one has to know
Will you take me with you, cause if I can go
Soon as you say the word, we'll be on our way
To a foreign place, you got to tell me

[Angie Martinez]
Yo, uh, so now that we got a plan are you comin?
We could plan a week
The only question now is LaGuardia or Kennedy?

[Sacario]
And a seat, know why?
the window cause I like to see
And seein as to how I'm so fly me
and the clouds can speak

[Angie+S]
And, since we 'bout to go, in a few


Go 'head

Oh, I just wanted to tell Trace thank you
That week off I'm grateful what was you tryin to say boo?

Nuttin just grab my chain off the table and 2 way too

Ok, that little place it's a great move
But ain't no problems, unless the water don't stay blue

And the shop's there?

If they don't got em, they don't make em
True!
No concrete just sand, throw away your shoes
Now, that we are on, our way
And our bags is packed and the car service is not late
Everything's ok,
so I guess I catch you on the next track
Now I don't gotta ask

If I can go, contigo,
I'll pack my things, soon as you say
Baby vamos, we'll fly away,
like there is no, no tomorrow
If I can go, contigo,
I'll tell my friends, nothing at all
I'll get my things, soon as you say,
baby vamos, we'll fly away

If I can go, contigo,
I'll pack my things, soon as you say
Baby vamos, we'll fly way,
like there is no, no tomorrow
And if I can go, contigo,
I'll tell my friends, nothing at all
Nothing at all,
I'll tell my friends, nothing at all"
