id,artist,song_name,lyric,Emotion,first_max,second_max
323,Chet Baker(쳇 베이커),Everything Happens To Me (Complete Take 2),"I make a date for golf You can bet you life it rains. I try to give a party And the guy upstairs complains. I guess Ill go thru life Just catchin colds and missin trains, Evrything happens to me. I never miss a thing Ive had measles and the mumps. And evry time I play my ace My partner always trumps. I guess Im just a fool Who never looks before he jumps, Evrything happens to me. At first my heart thot You could break this jinx for me. That love would turn the trick To end my despair. But now, I just cant fool This head that thinks for me. Ive mortgaged all my castles in the air. Ive telegraphed and called I sent air mail special, too You answer was goodbye And there was even postage due. I fell in love just once And then it had to be with you, Evrything happens to me.'",그리움,2,1
320,이하이,스쳐 간다,"흔들리는 그 바람 소리가 내 맘을 흔들고 스쳐 지나간다 아플 만큼 아파도, 난 얼마나 더 아파야 아무렇지 않을 수 있을까 아무 일도 아니라는 듯 넌 그렇게 날 스쳐 지나가 시간 지나 계절도 바뀌고, 맘은 자꾸만 시려 오는데 나 혼자선 차가워지질 못하나 봐 넌 오늘도 날 스쳐 간다 스쳐 간다 날카로운 칼에 베이듯, 그렇게 넌 날 스쳐 지나간다 흐르는 이 눈물을 또 얼마나 더 흘려야 혼자 남은 게 익숙해질까 아무 일도 아니라는 듯 넌 그렇게 날 스쳐 지나가 시간 지나 계절도 바뀌고, 맘은 자꾸만 시려 오는데 나 혼자선 차가워 지질 못하나 봐 넌 오늘도 날 나도 내 맘 잘 몰라서 (널 몰랐어) 너를 힘들게 해서 (많이 아프게 해서) 더 미안한 마음뿐, 난 고마운 마음뿐 그래 이제 날 떠나면 다신 볼 수 없지만 너를 그리고 또 그리워할게 아무 일도 아니라는 듯 넌 그렇게 날 스쳐 지나가 너와 내가 변해버린 뒤로 내 눈물은 멈추질 못해 아직도 우린 서로를 모르나 봐 넌 오늘도 날 스쳐 간다'",그리움,5,4
428,강민희,기억해줘요,그래요 다 알겠어요 나에 대한 남은 감정이 없단 걸 이미 많은 감정들을 거친 너란 걸 언제든 기다릴게요 내게 닫힌 마음 살며시 열리길 조용히 가만히 기다릴게요 내 미래에는 너 없는 곳을 찾을 수가 없는데 내가 어떻게 너 없이 하루를 살아갈까요 지나가는 곳마다 너와 함께한 추억이 빼곡한데 자신이 없어요 난 못 하겠어요 너를 잊고 살아갈 나를 기억해줘요 그댈 그 누구보다 사랑한 나에 대한 추억만이라도 잊지 말아줘요 내게 돌아와 줘요 언제가 됐든 기다릴게요 이런 나를 한 번만 바라봐줘요 알아요 힘들었단 걸 나 때문에 편치 않았단 걸 이미 오래전부터 마음을 굳혔단 것도 알아 소중한 사람을 몰라봤던 그런 사람에게 부족했던 나를 용서해요 너무 미안해요 다신 그런 일 없을 테죠 나를 기억해줘요 그댈 그 누구보다 사랑한 나에 대한 추억만이라도 잊지 말아줘요 내게 돌아와 줘요 언제가 됐든 기다릴게요 이런 나를 한 번만 바라봐줘요 Na na na na Na na na na na Na na na na na 나를 사랑해줘요 이런 말 할 자격은 없지만 그댈 사랑하는 마음만은 이기적이어도 되죠 나를 돌아봐 줘요 언제든 그대뿐인 나였죠 이런 나를 한 번 더 바라봐줘요 이런 나를 한 번 더 바라봐줘요',그리움,0,4
394,최도영(CANDO),긴 밤을 나 혼자 보내기엔,나는 알지 못했죠 그대 내게 얼마나 소중했었는지 이제 알 것 같아요 그땐 내가 얼마나 많은 걸 가졌었는지 그댈 다시 품에 안고 싶은걸 그 따스했던 온기가 난 그리워 긴 밤을 나 혼자 흘려보내기엔 아쉬워 그대를 못 보는 게 그게 두려워 시간을 처음으로 되돌릴 수 있을까 그댈 만났던 날로 나를 바라봐 주던 반짝이는 그대를 놓지 않을 텐데 그댈 다시 품에 안고 싶은걸 그 따스했던 온기가 난 그리워 긴 밤을 나 혼자 흘려보내기엔 아쉬워 그대를 못 보는 게 혹시 내가 생각이 난다면 그때가 그립다면 내게 와줘요 그대와 나 밤하늘 바라볼 때 그 순간 그 모든 장면 또렷해 난 아직 그대만을 기다린다고 더는 늦지 않게 내게 와줘',그리움,0,4
444,정유빈,칠,일곱 개의 색이 있다면 넌 어떤 색을 할 거야 아무래도 멍든 맘 가리려면 진한 색이 필요하겠지 스무 번째 밤이 찾아오면 안개는 더 자욱해지고 쓰고 있던 안경을 떨어뜨려 바닥을 허우적댈 거야 나도 언젠가 푸른 바다색으로 목 끝까지 채우고 싶었어 아니면 설레이는 내 맘 비추는 붉은색도 나쁘진 않아 실오라기도 걸치지 않은 채로 나는 춤을 출 거야 밤새 내 피부에 남색 밤하늘을 칠할 거야 일부러 비워둔 별의 자리 불어오는 바람들이 하나 없으니 안 그래도 물먹은 종이 위에 칠이 마를 날이 없겠지 나도 언젠가 푸른 바다색으로 목 끝까지 채우고 싶었어 아니면 설레이는 내 맘 비추는 붉은색도 나쁘진 않아 실오라기도 걸치지 않은 채로 나는 춤을 출 거야 밤새 내 피부에 남색 밤하늘을 칠할 거야 일부러 비워둔 별의 자리 일곱 개의 색이 있다면 넌 어떤 색을 할 거야 아무래도 제일 맘에 드는 건 아무도 모르게 감춰 뒀겠지',그리움,2,0
152,프롬(Fromm),그런 계절이잖아요,너의 이름을 부를 때 바스락 한 소리가 나 그 순간이 참 좋아서 몇 번이고 널 불렀던가 나눠 듣던 노래가 이 거리에 멀리 흐르면 보고 싶어요 그런 계절이잖아요 코끝을 간지럽히는 보고 싶어요 그런 계절이잖아요 모든 걸 사랑하고픈 그런 계절 순간에 취한 한때의 기분인지는 모르지만 보고 싶어요 그런 계절이잖아요 코끝을 간지럽히는 보고 싶어요 찬 그리움에 아파 모든 걸 끌어안고픈 그런 계절 나눠 듣던 노래가 나눠 듣던 노래가 같이 부르던 노래가 이 거리에 멀리 흐르면',그리움,0,4
161,우예린,낙원 (?園),아이야 뛰놀던 봄을 기억하니 아이야 지난 여름을 기억하니 아이야 가을 바람을 기억하니 아이야 겨울 추위를 잊지마라 떨쳐낼 수 없는 불안도 쓰라린 상처 깊은 아픔도 나아지지 않는 통증도 기약 없는 작별인사도 모두 잊자 그리고 놀자 원을 그리며 달을 따라 모두 잊어버리고 돌자 원을 그리며 달을 따라 아이야 아이야 아이야 아이야 아이야 아이야 모두 잊자 모두 잊자 그리고 놀자 원을 그리며 달을 따라 모두 잊어버리고 돌자 원을 그리며 달을 따라 모두 잊자 그리고 놀자 낮이 오면은 꽃은 질테니 모두 잊어버리고 돌자 별의 부스러기를 따라 우리 낙원으로 가자 아이야 뛰놀던 봄을 기억하니 아이야 지난 여름을 기억하니 아이야 가을 바람을 기억하니 아이야 겨울 추위를 잊지마라',그리움,0,4
225,개리,바람이나 좀 쐐 (feat. 우혜미),나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 너와 헤어지고 난 후에 한번에 관계 역시 넌 최고였어 사랑을 할 땐 감동밖에 누가 널 만나게 될진 모르겠지만 그 자식 운이 텄네 그래 슬픈 생각보단 오히려 이렇게 쿨한게 편해 열 편의 영화 열 번의 취함 열 명의 위로와 열 번의 낮과 밤 그걸로 충분하면 좋겠어 지금 힘든 이별을 견디는 시간 많은 일들과 작은 웃음들 억지로 만들어가며 적응하는 중 좋은 것만 생각해 그래야 좀 맘이 편해 어차피 사랑도 세월 따라 다 변해 추억 같은 노래 그래 어쩌면 지금 내게 필요한 건 힘이 들 때마다 네가 항상 웃으면서 내게 했던 그 말 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 사랑은 가고 난 그냥 또 혼자 사는 남자 라면 물 맞추기 선수 가끔씩은 혼잣말하며 외로운 소파와 함께 살아 잠이 들기 전엔 TV 드라마 혹은 영화 네가 없이도 시간은 잘도 흘러가고 너의 연락 없는 전화는 그냥 꺼놔 아마 내일도 그러겠지만 알게 뭐야 끝난 거야 이미 우리 사랑은 죽었고 이별은 춥고 가슴 아픈 평화 또 때로는 무서운 밤의 긴 침묵 같은 거야 이별이 그런 거지 뭐 멀쩡하다가도 울컥하는 실컷 미워하다가 눈물 참는 거 밤이 되면 높은 빌딩 깜박거리는 빨간 불빛 그처럼 네가 떠올라 더 지쳐가는 거 이별은 그런 거야 이별은 그런 거야 멀쩡하다가도 울컥 하는 거 이별은 그런 거야 이별은 그런 거야 실컷 미워하다가도 눈물 참는 거 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 이제는 내가 없는 곳에',그리움,1,0
492,거미,친구라도 될 걸 그랬어,벌써 넌 내가 편하니 웃으며 인사 할만큼 까맣게 나를 잊었니 네 곁에 있는 사람 소개할만큼 견디긴 너무 힘든데 자꾸만 울고 싶은데 내 옆이 아닌 자리에 너를 보고 있는게 왜 그게 행복한걸까 친구라도 될 걸 그랬어 모두 다 잊고서 다른 사람 만나는 널 보아도 슬프지 않게 그저 바라보고 있었어 한참 동안 네 옆의 그 사람까지도 잠시라도 더 보려고 다시 혹시라도 널 보게되면 그땐 모르는 척 해볼게 웃어도 볼게 지금의 너처럼 눈감지 말고 보낼걸 가는 널 꼭 지켜볼걸 차가운 너의 걸음에 마지막 내 눈물도 묻혀서 보내버릴 걸 너무 모진 너의 모습이 미워져 버려서 다른 사람 만나는 널 보아도 슬프지 않게 그저 바라보고 있었어 한참 동안 네 옆의 그 사람까지도 잠시라도 더 보려고 다시 혹시라도 널 보게되면 그땐 모르는 척 해볼게 웃어도 볼게 지금의 너처럼 차라리 잘 된 것 같아 다시 널 또 한번 미워할 수 있을테니 혹시 아직 너도 나처럼 편해지지 못하고 아파만 하는거니 애써 너도 참는거니 혹시 네가 다시 돌아올까봐 나의 곁은 아직 그대로 비워져 있어 너의 자리라서',그리움,0,5
131,박소은,너의 향기만 없네,오늘은 옷장 깊숙이 숨겨져 있던 너의 옷을 그만 찾아 버렸어 가만히 들고서 한참 서있다 결국 너의 옷에 고갤 파묻었어 짙었던 너의 향기가 너의 향기가 이젠 없네 짙었던 너의 흔적이 너의 흔적이 내게 없어 늘어진 하얀 티셔츠 한쪽이 사라진 양말 너무도 익숙한 모든 것 너의 향기가 이젠 너의 향기만 없네 지독한 그리움은 곧 나를 부르고 사소한 기억의 조각 모두 살아나 지금은 존재하지 않는 그 계절의 네가 선명하게 떠올라서 나를 괴롭혀 짙었던 너의 향기가 너의 향기가 이젠 없네 짙었던 너의 흔적이 너의 흔적이 내게 없어 늘어진 하얀 티셔츠 한쪽이 사라진 양말 너무도 익숙한 모든 것 너의 향기가 이젠 너의 향기만 없네 우리로 채워진 달력 빼곡한 분홍 일기장 네가 만든 검정 목도리 너의 향기가 내게 너의 향기가 없어',그리움,0,4
46,제휘,Dear Moon,Dear moon My moon 가까워지지 않아 잰걸음으로 따라가도 닿지 않는 달처럼 Oh moon Like moon 왜 사라지지 않아 뒤돌아 등지고 도망쳐 봐도 따라오는 저 달처럼 넌 우연일까 눈 맞추던 순간 나에게 말을 걸어오는 낮은 목소리가 들린 것 같아 답을 한다 망설이던 대답 아스라이 거기 너를 왜인지 난 다 알 것 같다고 Oh moon My moon 안으려는 게 아냐 내 품에 안기엔 턱없이 커다란 걸 알아 Oh moon My moon 가지려는 게 아냐 네가 나에게 이리 눈 부신 건 내가 너무나 짙은 밤이기 때문인 걸 우연일까 하얀 얼굴 어딘가 너에겐 어울리지 않는 그늘진 얼룩을 본 것만 같아 손을 흔든다 널 부르는 수화 여기 너와 몹시 닮은 외톨이의 존재가 있다고 잘 살아지지 않아 My only moon 가닿지 않을 만큼 깊어진 밤까지 하얀 빛을 그 고요를 오늘 밤도 잠들지 않을게',그리움,0,4
312,허회경,사랑 속엔 언제나,기다림은 나에게 언제나 달콤한 슬픔이야 어리숙한 마음은 모두가 똑같은 마음이야 사랑을 좇아가는 일도 지쳐가는데 이제는 말을 아껴야 할 때인가 봐 많이 흐트러진 나의 모습 사랑해 줄 수는 없었던가 어리숙한 나의 착한 마음 용서해 줄 수는 없었던가 나의 표정은 늘 아리송하다 사랑 속엔 언제나 뾰족한 것들이 자라잖아 머릿속엔 언제나 솔직한 말들이 떠돌잖아 이대로 돌아서면 없어질 말들뿐인데 이제는 나를 아껴야 할 때인가 봐 위태롭던 나의 마음에게 친절해질 수는 없었던가 삐뚤어진 나의 슬픈 마음 용서해 줄 수는 없었던가 이제 나는 뭔가 좀 알 것만 같아 아직까지는 나 괜찮은 것 같아',그리움,5,4
290,강현민,그런 나 그런 너 (Feat. mAd sOuL cHiLd),그게 나였고 그게 너 였어 사는 게 원래 그렇지 뭐 그런 나였고 그런 너 였어 인생은 결국 이별 후회는 없어 미련도 없어 모든 건 내 잘못 바램은 없어 원망은 더욱 모든 건 내 선택 그게 나였고 그게 너 였어 사람이 원래 그렇지 뭐 그런 나였고 그런 너 였어 인생은 결국 눈물 그게 나였고 그게 너 였어 사는 게 원래 그렇지 뭐 그런 나였고 그런 너였어 사람이 결국 아픔 그런 나였고 그런 너였어',그리움,5,0
443,빈치,HELP,참 쉽게도 말하고 제멋대로 욕하고 남의 인생이란게 쉬워 보이고 안 되면 내 탓이고 잘 되면 내 덕이리 투정 부릴 시간에 노력하라고 Don't Help me Don't save me Just leave me alone 제발 아무 말도 말고 그냥 나를 믿고 나를 한번 그냥 믿어줘요 내게만 늘 어렵고 나 혼자만 힘든지 세상은 늘 나에게 말이 없었고 난 거짓된 그 입술로 또 변명만을 하는지 난 할 수 없네 할 수 없어 하고 말겠지 Don't Help me Don't save me Just leave me alone 제발 아무 말도 말고 그냥 나를 믿고 나를 한번 그냥 믿어줘요 Don't Help me Don't save me Just leave me alone 제발 아무 말도 말고 그냥 나를 믿고 나를 한번 그냥 믿어줘요',그리움,3,5
491,송하예,사랑했던 우리가 어떻게 친구가 되니,넌 잘 지냈니 오랜만야 익숙한 네 목소리 넌 아무렇지도 않게 내게 인사해 꽤 시간이 흘러서 넌 편해졌나봐 나만 널 잊지를 못했나봐 남 얘기하듯이 그때 그랬지 하며 내가 좋아했었던 그 웃음 지으면 어떡해 사랑했던 우리가 어떻게 친구가 되니 너는 행복했는지 잊었나봐 내맘 흔들지 말고 내가 좋아한 웃음 짓지말고 그냥 지나가 난 너와는 달라 우리가 어떻게 친구가 되니 다른 사람 생겼냐고 내가 물었을땐 이미 넌 대답을 했던것 같아 남 얘기하듯이 그때 그랬지 하며 날 사랑할때의 그 눈빛 으로 날 보면 어떡해 사랑했던 우리가 어떻게 친구가 되니 너는 행복했는지 잊었나봐 내맘 흔들지 말고 내가 좋아한 웃음 짓지말고 그냥 지나가 난 너와는 달라 우리 헤어지던 날까지 싸웠었지만 좋았던 기억이 많아서 이렇게 널 그리워 하나봐 난 힘들어 편하게 널 대할 자신이 없어 (우린 미치도록 사랑했잖아) 내가 좋아한 웃음 지으며 내맘 흔들지 말고 가끔 이라도 전화 하지마 난 안돼 친구가 난 너와는 달라 우리가 어떻게 친구가 되니',그리움,0,1
165,정다경,어느 60대 노부부 이야기 (Original VER.),곱고 희던 그 손으로 넥타이를 메어주던 때 어렴풋이 생각나오 여보 그 때를 기억하오 막내아들 대학 시험 뜬 눈으로 지내던 밤들 어렴풋이 생각나오 여보 그 때를 기억하오 세월은 그렇게 흘러 여기까지 왔는데 인생은 그렇게 흘러 황혼에 기우는데 큰 딸아이 결혼식 날 흘리던 눈물 방울이 이제는 모두 말라 여보 그 눈물을 기억하오 세월은 그렇게 흘러 여기까지 왔는데 인생은 그렇게 흘러 황혼에 기우는데 다시 못 올 그 먼 길을 어찌 혼자 가려하오 여기 날 홀로 두고 여보 왜 한마디 말이 없소 여보 왜 한마디 말이 없소 여보 안녕히 잘 가시게',그리움,5,0
178,주대건,더딘 하루,난 어쩌면 좋을까 네가 떠나고 더딘 하루를 보내 잠도 이루지 못하고 밥도 잘 먹지 못한 채로 네 생각만 하고 있어 누구보다 날 아껴주던 너의 맘을 몰랐던 내가 이제야 알 것 같아 너를 사랑했던 만큼 더 힘드니까 잘해주지 못해 내가 더 아프니까 널 볼 수 있다면 한 번이라도 내게 온다면 꼭 잡은 두 손을 놓지 않을 텐데 우리 함께 한 순간이 손에 닿는 모든 곳에 숨 쉬는데 너만 옆에 없어 너를 사랑했던 만큼 더 힘드니까 잘해주지 못해 내가 더 아프니까 널 볼 수 있다면 한 번이라도 내게 온다면 꼭 잡은 두 손을 놓지 않을 텐데 수많은 추억이 쏟아지는데 그 안에 소중했던 네 모습만 없어 너를 그리워한 만큼 기다린다고 내가 더 잘해주고 싶어 널 잊지 못한다고 전할 수 있다면 한 번이라도 널 마주친다면 그땐 너를 놓지 않을 텐데 꼭 안아 줄텐데',그리움,0,4
